row_key,WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
Syria#2026-05-02#3190.0,2026-05-02,Middle East,Syria,Lattakia,Explosions/Remote violence,Grenade,1,0,,Political violence,3190.0,35.5854,35.9916
Syria#2026-04-25#3190.0,2026-04-25,Middle East,Syria,Lattakia,Strategic developments,Arrests,1,0,,Strategic developments,3190.0,35.5854,35.9916
Syria#2026-05-02#3190.0,2026-05-02,Middle East,Syria,Lattakia,Strategic developments,Arrests,2,0,,Strategic developments,3190.0,35.5854,35.9916
Syria#2026-04-18#3190.0,2026-04-18,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,3,0,,Strategic developments,3190.0,35.5854,35.9916
Syria#2026-04-25#3190.0,2026-04-25,Middle East,Syria,Lattakia,Strategic developments,Change to group/activity,2,0,,Strategic developments,3190.0,35.5854,35.9916
Syria#2026-04-18#3190.0,2026-04-18,Middle East,Syria,Lattakia,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3190.0,35.5854,35.9916
Syria#2026-04-25#3190.0,2026-04-25,Middle East,Syria,Lattakia,Strategic developments,Other,2,0,,Strategic developments,3190.0,35.5854,35.9916
Syria#2026-05-02#3190.0,2026-05-02,Middle East,Syria,Lattakia,Violence against civilians,Abduction/forced disappearance,1,0,11307.0,Political violence,3190.0,35.5854,35.9916
Syria#2026-04-25#3190.0,2026-04-25,Middle East,Syria,Lattakia,Violence against civilians,Attack,1,1,186871.0,Political violence,3190.0,35.5854,35.9916
Syria#2026-04-18#3191.0,2026-04-18,Middle East,Syria,Quneitra,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,,Political violence,3191.0,33.0113,35.7989
Syria#2026-04-25#3191.0,2026-04-25,Middle East,Syria,Quneitra,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,175.0,Political violence,3191.0,33.0113,35.7989
Syria#2026-05-02#3191.0,2026-05-02,Middle East,Syria,Quneitra,Explosions/Remote violence,Shelling/artillery/missile attack,5,0,,Political violence,3191.0,33.0113,35.7989
Syria#2026-04-25#3191.0,2026-04-25,Middle East,Syria,Quneitra,Protests,Peaceful protest,1,0,554.0,Demonstrations,3191.0,33.0113,35.7989
Syria#2026-04-18#3191.0,2026-04-18,Middle East,Syria,Quneitra,Protests,Protest with intervention,1,0,,Demonstrations,3191.0,33.0113,35.7989
Syria#2026-05-02#3191.0,2026-05-02,Middle East,Syria,Quneitra,Protests,Protest with intervention,1,0,,Demonstrations,3191.0,33.0113,35.7989
Syria#2026-04-18#3191.0,2026-04-18,Middle East,Syria,Quneitra,Strategic developments,Arrests,1,0,,Strategic developments,3191.0,33.0113,35.7989
Syria#2026-04-18#3191.0,2026-04-18,Middle East,Syria,Quneitra,Strategic developments,Change to group/activity,12,0,,Strategic developments,3191.0,33.0113,35.7989
Syria#2026-04-25#3191.0,2026-04-25,Middle East,Syria,Quneitra,Strategic developments,Change to group/activity,10,0,,Strategic developments,3191.0,33.0113,35.7989
Syria#2026-05-02#3191.0,2026-05-02,Middle East,Syria,Quneitra,Strategic developments,Change to group/activity,4,0,,Strategic developments,3191.0,33.0113,35.7989
Syria#2026-04-18#3191.0,2026-04-18,Middle East,Syria,Quneitra,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3191.0,33.0113,35.7989
Syria#2026-04-25#3191.0,2026-04-25,Middle East,Syria,Quneitra,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3191.0,33.0113,35.7989
Syria#2026-04-18#3191.0,2026-04-18,Middle East,Syria,Quneitra,Strategic developments,Other,6,0,,Strategic developments,3191.0,33.0113,35.7989
Syria#2026-04-25#3191.0,2026-04-25,Middle East,Syria,Quneitra,Strategic developments,Other,4,0,,Strategic developments,3191.0,33.0113,35.7989
Syria#2026-05-02#3191.0,2026-05-02,Middle East,Syria,Quneitra,Strategic developments,Other,6,0,,Strategic developments,3191.0,33.0113,35.7989
Syria#2026-04-18#3191.0,2026-04-18,Middle East,Syria,Quneitra,Violence against civilians,Abduction/forced disappearance,4,0,943.0,Political violence,3191.0,33.0113,35.7989
Syria#2026-05-02#3191.0,2026-05-02,Middle East,Syria,Quneitra,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,3191.0,33.0113,35.7989
Syria#2026-05-02#3192.0,2026-05-02,Middle East,Syria,Rural Damascus,Battles,Armed clash,1,0,,Political violence,3192.0,33.4538,37.4305
Syria#2026-04-25#3192.0,2026-04-25,Middle East,Syria,Rural Damascus,Explosions/Remote violence,Grenade,1,1,50654.0,Political violence,3192.0,33.4538,37.4305
Syria#2026-04-18#3192.0,2026-04-18,Middle East,Syria,Rural Damascus,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,,Political violence,3192.0,33.4538,37.4305
Syria#2026-04-25#3192.0,2026-04-25,Middle East,Syria,Rural Damascus,Protests,Peaceful protest,2,0,,Demonstrations,3192.0,33.4538,37.4305
Syria#2026-05-02#3192.0,2026-05-02,Middle East,Syria,Rural Damascus,Strategic developments,Arrests,2,0,,Strategic developments,3192.0,33.4538,37.4305
Syria#2026-05-02#3192.0,2026-05-02,Middle East,Syria,Rural Damascus,Strategic developments,Other,2,0,,Strategic developments,3192.0,33.4538,37.4305
Syria#2026-05-02#3192.0,2026-05-02,Middle East,Syria,Rural Damascus,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,3192.0,33.4538,37.4305
Syria#2026-04-18#3192.0,2026-04-18,Middle East,Syria,Rural Damascus,Violence against civilians,Attack,1,1,,Political violence,3192.0,33.4538,37.4305
Syria#2026-04-25#3192.0,2026-04-25,Middle East,Syria,Rural Damascus,Violence against civilians,Attack,3,3,77822.0,Political violence,3192.0,33.4538,37.4305
Syria#2026-04-18#3193.0,2026-04-18,Middle East,Syria,Tartous,Explosions/Remote violence,Grenade,1,0,,Political violence,3193.0,34.9536,36.075
Syria#2026-05-02#3193.0,2026-05-02,Middle East,Syria,Tartous,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,,Political violence,3193.0,34.9536,36.075
Syria#2026-04-25#3193.0,2026-04-25,Middle East,Syria,Tartous,Strategic developments,Arrests,2,0,,Strategic developments,3193.0,34.9536,36.075
Syria#2026-05-02#3193.0,2026-05-02,Middle East,Syria,Tartous,Strategic developments,Arrests,3,0,,Strategic developments,3193.0,34.9536,36.075
United Arab Emirates#2026-05-02#3472.0,2026-05-02,Middle East,United Arab Emirates,Abu Dhabi,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,,Political violence,3472.0,23.7727,53.7133
United Arab Emirates#2026-04-18#3472.0,2026-04-18,Middle East,United Arab Emirates,Abu Dhabi,Strategic developments,Arrests,1,0,,Strategic developments,3472.0,23.7727,53.7133
United Arab Emirates#2026-04-18#3472.0,2026-04-18,Middle East,United Arab Emirates,Abu Dhabi,Strategic developments,Change to group/activity,1,0,,Strategic developments,3472.0,23.7727,53.7133
United Arab Emirates#2026-05-02#3472.0,2026-05-02,Middle East,United Arab Emirates,Abu Dhabi,Strategic developments,Disrupted weapons use,4,0,,Strategic developments,3472.0,23.7727,53.7133
United Arab Emirates#2026-04-25#3472.0,2026-04-25,Middle East,United Arab Emirates,Abu Dhabi,Strategic developments,Other,2,0,,Strategic developments,3472.0,23.7727,53.7133
United Arab Emirates#2026-05-02#3474.0,2026-05-02,Middle East,United Arab Emirates,Al Fujayrah,Explosions/Remote violence,Air/drone strike,2,1,,Political violence,3474.0,25.4363,56.2301
,2026-05-02,Middle East,United Arab Emirates,Persian Gulf,Explosions/Remote violence,Air/drone strike,2,0,,Political violence,,26.971,51.251
Yemen#2026-04-18#3674.0,2026-04-18,Middle East,Yemen,Abyan,Battles,Armed clash,4,0,,Political violence,3674.0,13.6274,46.228
Yemen#2026-04-25#3674.0,2026-04-25,Middle East,Yemen,Abyan,Battles,Armed clash,2,4,,Political violence,3674.0,13.6274,46.228
Yemen#2026-04-18#3674.0,2026-04-18,Middle East,Yemen,Abyan,Protests,Peaceful protest,1,0,,Demonstrations,3674.0,13.6274,46.228
Yemen#2026-05-02#3674.0,2026-05-02,Middle East,Yemen,Abyan,Riots,Mob violence,1,0,,Political violence,3674.0,13.6274,46.228
Yemen#2026-04-25#3674.0,2026-04-25,Middle East,Yemen,Abyan,Strategic developments,Change to group/activity,1,0,,Strategic developments,3674.0,13.6274,46.228
Yemen#2026-04-18#3674.0,2026-04-18,Middle East,Yemen,Abyan,Strategic developments,Looting/property destruction,2,0,,Strategic developments,3674.0,13.6274,46.228
Yemen#2026-04-25#3674.0,2026-04-25,Middle East,Yemen,Abyan,Strategic developments,Other,2,0,,Strategic developments,3674.0,13.6274,46.228
Yemen#2026-04-18#3675.0,2026-04-18,Middle East,Yemen,Ad Dali,Battles,Armed clash,3,0,,Political violence,3675.0,13.8943,44.7825
Yemen#2026-04-25#3675.0,2026-04-25,Middle East,Yemen,Ad Dali,Battles,Armed clash,3,13,52988.0,Political violence,3675.0,13.8943,44.7825
Yemen#2026-05-02#3675.0,2026-05-02,Middle East,Yemen,Ad Dali,Battles,Armed clash,5,12,,Political violence,3675.0,13.8943,44.7825
Yemen#2026-04-18#3675.0,2026-04-18,Middle East,Yemen,Ad Dali,Explosions/Remote violence,Remote explosive/landmine/IED,2,2,,Political violence,3675.0,13.8943,44.7825
Yemen#2026-05-02#3675.0,2026-05-02,Middle East,Yemen,Ad Dali,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,,Political violence,3675.0,13.8943,44.7825
Yemen#2026-04-25#3675.0,2026-04-25,Middle East,Yemen,Ad Dali,Strategic developments,Change to group/activity,1,0,,Strategic developments,3675.0,13.8943,44.7825
Yemen#2026-04-18#3675.0,2026-04-18,Middle East,Yemen,Ad Dali,Violence against civilians,Attack,1,0,,Political violence,3675.0,13.8943,44.7825
Yemen#2026-04-18#3676.0,2026-04-18,Middle East,Yemen,Aden,Battles,Armed clash,1,0,,Political violence,3676.0,12.8058,44.788
Yemen#2026-04-25#3676.0,2026-04-25,Middle East,Yemen,Aden,Battles,Armed clash,1,0,28722.0,Political violence,3676.0,12.8058,44.788
Yemen#2026-04-18#3676.0,2026-04-18,Middle East,Yemen,Aden,Protests,Peaceful protest,2,0,,Demonstrations,3676.0,12.8058,44.788
Yemen#2026-04-25#3676.0,2026-04-25,Middle East,Yemen,Aden,Protests,Peaceful protest,4,0,23648.0,Demonstrations,3676.0,12.8058,44.788
Yemen#2026-05-02#3676.0,2026-05-02,Middle East,Yemen,Aden,Protests,Peaceful protest,2,0,,Demonstrations,3676.0,12.8058,44.788
Yemen#2026-04-18#3676.0,2026-04-18,Middle East,Yemen,Aden,Strategic developments,Change to group/activity,1,0,,Strategic developments,3676.0,12.8058,44.788
Yemen#2026-04-25#3676.0,2026-04-25,Middle East,Yemen,Aden,Strategic developments,Change to group/activity,4,0,,Strategic developments,3676.0,12.8058,44.788
Yemen#2026-05-02#3676.0,2026-05-02,Middle East,Yemen,Aden,Strategic developments,Change to group/activity,2,0,,Strategic developments,3676.0,12.8058,44.788
Yemen#2026-05-02#3676.0,2026-05-02,Middle East,Yemen,Aden,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3676.0,12.8058,44.788
Yemen#2026-04-25#3676.0,2026-04-25,Middle East,Yemen,Aden,Strategic developments,Non-violent transfer of territory,1,0,,Strategic developments,3676.0,12.8058,44.788
Yemen#2026-04-25#3676.0,2026-04-25,Middle East,Yemen,Aden,Strategic developments,Other,1,0,,Strategic developments,3676.0,12.8058,44.788
Yemen#2026-04-18#3676.0,2026-04-18,Middle East,Yemen,Aden,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,3676.0,12.8058,44.788
Yemen#2026-04-25#3676.0,2026-04-25,Middle East,Yemen,Aden,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,3676.0,12.8058,44.788
Yemen#2026-05-02#3676.0,2026-05-02,Middle East,Yemen,Aden,Violence against civilians,Abduction/forced disappearance,2,0,,Political violence,3676.0,12.8058,44.788
Yemen#2026-04-25#3676.0,2026-04-25,Middle East,Yemen,Aden,Violence against civilians,Attack,1,1,,Political violence,3676.0,12.8058,44.788
Yemen#2026-05-02#3676.0,2026-05-02,Middle East,Yemen,Aden,Violence against civilians,Attack,2,1,,Political violence,3676.0,12.8058,44.788
Yemen#2026-04-18#3677.0,2026-04-18,Middle East,Yemen,Al Bayda,Battles,Armed clash,5,0,,Political violence,3677.0,14.326,45.216
Yemen#2026-04-25#3677.0,2026-04-25,Middle East,Yemen,Al Bayda,Battles,Armed clash,5,1,11142.0,Political violence,3677.0,14.326,45.216
Yemen#2026-05-02#3677.0,2026-05-02,Middle East,Yemen,Al Bayda,Battles,Armed clash,1,0,,Political violence,3677.0,14.326,45.216
Yemen#2026-04-18#3677.0,2026-04-18,Middle East,Yemen,Al Bayda,Explosions/Remote violence,Air/drone strike,1,0,,Political violence,3677.0,14.326,45.216
Yemen#2026-04-18#3677.0,2026-04-18,Middle East,Yemen,Al Bayda,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,,Political violence,3677.0,14.326,45.216
Yemen#2026-04-25#3677.0,2026-04-25,Middle East,Yemen,Al Bayda,Strategic developments,Change to group/activity,1,0,,Strategic developments,3677.0,14.326,45.216
Yemen#2026-04-18#3677.0,2026-04-18,Middle East,Yemen,Al Bayda,Violence against civilians,Attack,1,1,22347.0,Political violence,3677.0,14.326,45.216
Yemen#2026-04-25#3677.0,2026-04-25,Middle East,Yemen,Al Bayda,Violence against civilians,Attack,1,1,,Political violence,3677.0,14.326,45.216
Yemen#2026-04-25#3678.0,2026-04-25,Middle East,Yemen,Al Hudaydah,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,,Political violence,3678.0,14.7791,43.2181
Yemen#2026-05-02#3678.0,2026-05-02,Middle East,Yemen,Al Hudaydah,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,,Political violence,3678.0,14.7791,43.2181
Yemen#2026-05-02#3678.0,2026-05-02,Middle East,Yemen,Al Hudaydah,Explosions/Remote violence,Shelling/artillery/missile attack,4,4,175553.0,Political violence,3678.0,14.7791,43.2181
Yemen#2026-04-18#3678.0,2026-04-18,Middle East,Yemen,Al Hudaydah,Protests,Peaceful protest,6,0,53913.0,Demonstrations,3678.0,14.7791,43.2181
Yemen#2026-04-25#3678.0,2026-04-25,Middle East,Yemen,Al Hudaydah,Protests,Peaceful protest,2,0,66467.0,Demonstrations,3678.0,14.7791,43.2181
Yemen#2026-05-02#3678.0,2026-05-02,Middle East,Yemen,Al Hudaydah,Protests,Peaceful protest,3,0,66467.0,Demonstrations,3678.0,14.7791,43.2181
Yemen#2026-04-18#3679.0,2026-04-18,Middle East,Yemen,Al Jawf,Battles,Armed clash,1,0,17575.0,Political violence,3679.0,16.5962,45.5989
Yemen#2026-04-25#3679.0,2026-04-25,Middle East,Yemen,Al Jawf,Battles,Armed clash,5,4,17575.0,Political violence,3679.0,16.5962,45.5989
Yemen#2026-05-02#3679.0,2026-05-02,Middle East,Yemen,Al Jawf,Protests,Peaceful protest,12,0,,Demonstrations,3679.0,16.5962,45.5989
Yemen#2026-04-18#3679.0,2026-04-18,Middle East,Yemen,Al Jawf,Strategic developments,Change to group/activity,1,0,,Strategic developments,3679.0,16.5962,45.5989
Yemen#2026-04-18#3679.0,2026-04-18,Middle East,Yemen,Al Jawf,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,3679.0,16.5962,45.5989
Yemen#2026-04-18#3679.0,2026-04-18,Middle East,Yemen,Al Jawf,Violence against civilians,Attack,1,1,17575.0,Political violence,3679.0,16.5962,45.5989
Yemen#2026-05-02#3680.0,2026-05-02,Middle East,Yemen,Al Mahrah,Protests,Peaceful protest,1,0,,Demonstrations,3680.0,17.0575,51.8238
Yemen#2026-04-25#3680.0,2026-04-25,Middle East,Yemen,Al Mahrah,Riots,Violent demonstration,1,0,,Demonstrations,3680.0,17.0575,51.8238
Yemen#2026-04-18#3680.0,2026-04-18,Middle East,Yemen,Al Mahrah,Strategic developments,Arrests,1,0,,Strategic developments,3680.0,17.0575,51.8238
Yemen#2026-04-25#3680.0,2026-04-25,Middle East,Yemen,Al Mahrah,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3680.0,17.0575,51.8238
Yemen#2026-04-25#3680.0,2026-04-25,Middle East,Yemen,Al Mahrah,Violence against civilians,Attack,1,1,44772.0,Political violence,3680.0,17.0575,51.8238
Yemen#2026-04-18#3681.0,2026-04-18,Middle East,Yemen,Al Mahwit,Protests,Peaceful protest,9,0,110997.0,Demonstrations,3681.0,15.3084,43.4994
Yemen#2026-04-25#3681.0,2026-04-25,Middle East,Yemen,Al Mahwit,Protests,Peaceful protest,9,0,111128.0,Demonstrations,3681.0,15.3084,43.4994
Yemen#2026-05-02#3681.0,2026-05-02,Middle East,Yemen,Al Mahwit,Protests,Peaceful protest,10,0,111128.0,Demonstrations,3681.0,15.3084,43.4994
Yemen#2026-04-25#3681.0,2026-04-25,Middle East,Yemen,Al Mahwit,Strategic developments,Change to group/activity,1,0,,Strategic developments,3681.0,15.3084,43.4994
Yemen#2026-04-18#3682.0,2026-04-18,Middle East,Yemen,Amanat al Asimah,Protests,Peaceful protest,3,0,,Demonstrations,3682.0,15.4201,44.1919
Yemen#2026-04-25#3682.0,2026-04-25,Middle East,Yemen,Amanat al Asimah,Protests,Peaceful protest,1,0,56789.0,Demonstrations,3682.0,15.4201,44.1919
Yemen#2026-05-02#3682.0,2026-05-02,Middle East,Yemen,Amanat al Asimah,Protests,Peaceful protest,2,0,56789.0,Demonstrations,3682.0,15.4201,44.1919
Yemen#2026-04-25#3682.0,2026-04-25,Middle East,Yemen,Amanat al Asimah,Strategic developments,Change to group/activity,1,0,,Strategic developments,3682.0,15.4201,44.1919
Yemen#2026-04-25#3682.0,2026-04-25,Middle East,Yemen,Amanat al Asimah,Strategic developments,Looting/property destruction,2,0,,Strategic developments,3682.0,15.4201,44.1919
Yemen#2026-05-02#3682.0,2026-05-02,Middle East,Yemen,Amanat al Asimah,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3682.0,15.4201,44.1919
Yemen#2026-04-25#3682.0,2026-04-25,Middle East,Yemen,Amanat al Asimah,Strategic developments,Other,3,0,,Strategic developments,3682.0,15.4201,44.1919
Yemen#2026-05-02#3682.0,2026-05-02,Middle East,Yemen,Amanat al Asimah,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,3682.0,15.4201,44.1919
Yemen#2026-05-02#3683.0,2026-05-02,Middle East,Yemen,Amran,Battles,Armed clash,1,0,,Political violence,3683.0,16.1156,43.9414
Yemen#2026-04-25#3683.0,2026-04-25,Middle East,Yemen,Amran,Strategic developments,Change to group/activity,1,0,,Strategic developments,3683.0,16.1156,43.9414
Yemen#2026-04-18#3683.0,2026-04-18,Middle East,Yemen,Amran,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,3683.0,16.1156,43.9414
Yemen#2026-04-18#3683.0,2026-04-18,Middle East,Yemen,Amran,Violence against civilians,Attack,1,1,77758.0,Political violence,3683.0,16.1156,43.9414
Yemen#2026-04-25#3683.0,2026-04-25,Middle East,Yemen,Amran,Violence against civilians,Attack,1,1,77758.0,Political violence,3683.0,16.1156,43.9414
Yemen#2026-05-02#3683.0,2026-05-02,Middle East,Yemen,Amran,Violence against civilians,Attack,1,2,,Political violence,3683.0,16.1156,43.9414
Yemen#2026-04-25#3684.0,2026-04-25,Middle East,Yemen,Dhamar,Strategic developments,Change to group/activity,1,0,,Strategic developments,3684.0,14.5395,44.3063
Yemen#2026-05-02#4180.0,2026-05-02,Middle East,Yemen,Gulf of Aden,Strategic developments,Arrests,1,0,,Strategic developments,4180.0,12.4081,48.278
Yemen#2026-05-02#4180.0,2026-05-02,Middle East,Yemen,Gulf of Aden,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,4180.0,12.4081,48.278
Yemen#2026-04-25#3685.0,2026-04-25,Middle East,Yemen,Hadramawt,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,,Political violence,3685.0,16.5288,48.6269
Yemen#2026-04-25#3685.0,2026-04-25,Middle East,Yemen,Hadramawt,Protests,Peaceful protest,2,0,,Demonstrations,3685.0,16.5288,48.6269
Yemen#2026-05-02#3685.0,2026-05-02,Middle East,Yemen,Hadramawt,Protests,Peaceful protest,5,0,,Demonstrations,3685.0,16.5288,48.6269
Yemen#2026-05-02#3685.0,2026-05-02,Middle East,Yemen,Hadramawt,Protests,Protest with intervention,1,0,,Demonstrations,3685.0,16.5288,48.6269
Yemen#2026-05-02#3685.0,2026-05-02,Middle East,Yemen,Hadramawt,Strategic developments,Change to group/activity,1,0,,Strategic developments,3685.0,16.5288,48.6269
Yemen#2026-04-25#3685.0,2026-04-25,Middle East,Yemen,Hadramawt,Strategic developments,Disrupted weapons use,3,0,,Strategic developments,3685.0,16.5288,48.6269
Yemen#2026-04-25#3685.0,2026-04-25,Middle East,Yemen,Hadramawt,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3685.0,16.5288,48.6269
Yemen#2026-05-02#3685.0,2026-05-02,Middle East,Yemen,Hadramawt,Strategic developments,Other,1,0,,Strategic developments,3685.0,16.5288,48.6269
Yemen#2026-05-02#3685.0,2026-05-02,Middle East,Yemen,Hadramawt,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,3685.0,16.5288,48.6269
Yemen#2026-04-25#3685.0,2026-04-25,Middle East,Yemen,Hadramawt,Violence against civilians,Attack,1,0,,Political violence,3685.0,16.5288,48.6269
Yemen#2026-04-25#3686.0,2026-04-25,Middle East,Yemen,Hajjah,Battles,Armed clash,1,0,3.0,Political violence,3686.0,16.0944,43.2039
Yemen#2026-04-18#3686.0,2026-04-18,Middle East,Yemen,Hajjah,Protests,Peaceful protest,9,0,19317.0,Demonstrations,3686.0,16.0944,43.2039
Yemen#2026-04-25#3686.0,2026-04-25,Middle East,Yemen,Hajjah,Protests,Peaceful protest,2,0,19317.0,Demonstrations,3686.0,16.0944,43.2039
Yemen#2026-05-02#3686.0,2026-05-02,Middle East,Yemen,Hajjah,Protests,Peaceful protest,16,0,19317.0,Demonstrations,3686.0,16.0944,43.2039
Yemen#2026-05-02#3686.0,2026-05-02,Middle East,Yemen,Hajjah,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3686.0,16.0944,43.2039
Yemen#2026-04-18#3687.0,2026-04-18,Middle East,Yemen,Ibb,Protests,Peaceful protest,4,0,23220.0,Demonstrations,3687.0,14.0881,44.175
Yemen#2026-04-25#3687.0,2026-04-25,Middle East,Yemen,Ibb,Protests,Peaceful protest,2,0,23220.0,Demonstrations,3687.0,14.0881,44.175
Yemen#2026-05-02#3687.0,2026-05-02,Middle East,Yemen,Ibb,Protests,Peaceful protest,3,0,23220.0,Demonstrations,3687.0,14.0881,44.175
Yemen#2026-05-02#3687.0,2026-05-02,Middle East,Yemen,Ibb,Strategic developments,Change to group/activity,1,0,,Strategic developments,3687.0,14.0881,44.175
Yemen#2026-04-18#3687.0,2026-04-18,Middle East,Yemen,Ibb,Strategic developments,Headquarters or base established,1,0,,Strategic developments,3687.0,14.0881,44.175
Yemen#2026-04-25#3687.0,2026-04-25,Middle East,Yemen,Ibb,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3687.0,14.0881,44.175
Yemen#2026-04-18#3687.0,2026-04-18,Middle East,Yemen,Ibb,Violence against civilians,Abduction/forced disappearance,3,0,36219.0,Political violence,3687.0,14.0881,44.175
Yemen#2026-04-25#3687.0,2026-04-25,Middle East,Yemen,Ibb,Violence against civilians,Abduction/forced disappearance,2,0,2544.0,Political violence,3687.0,14.0881,44.175
Yemen#2026-04-18#3687.0,2026-04-18,Middle East,Yemen,Ibb,Violence against civilians,Attack,3,1,38526.0,Political violence,3687.0,14.0881,44.175
Yemen#2026-04-25#3687.0,2026-04-25,Middle East,Yemen,Ibb,Violence against civilians,Attack,3,2,19636.0,Political violence,3687.0,14.0881,44.175
Yemen#2026-05-02#3687.0,2026-05-02,Middle East,Yemen,Ibb,Violence against civilians,Attack,3,0,36219.0,Political violence,3687.0,14.0881,44.175
Yemen#2026-04-18#3688.0,2026-04-18,Middle East,Yemen,Lahij,Battles,Armed clash,3,1,17533.0,Political violence,3688.0,13.3204,44.7623
Yemen#2026-04-25#3688.0,2026-04-25,Middle East,Yemen,Lahij,Battles,Armed clash,2,0,,Political violence,3688.0,13.3204,44.7623
Yemen#2026-05-02#3688.0,2026-05-02,Middle East,Yemen,Lahij,Battles,Armed clash,1,0,,Political violence,3688.0,13.3204,44.7623
Yemen#2026-04-18#3688.0,2026-04-18,Middle East,Yemen,Lahij,Explosions/Remote violence,Shelling/artillery/missile attack,1,1,,Political violence,3688.0,13.3204,44.7623
Yemen#2026-04-18#3688.0,2026-04-18,Middle East,Yemen,Lahij,Protests,Peaceful protest,2,0,,Demonstrations,3688.0,13.3204,44.7623
Yemen#2026-05-02#3688.0,2026-05-02,Middle East,Yemen,Lahij,Protests,Peaceful protest,2,0,,Demonstrations,3688.0,13.3204,44.7623
Yemen#2026-04-18#3688.0,2026-04-18,Middle East,Yemen,Lahij,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,3688.0,13.3204,44.7623
Yemen#2026-04-25#3688.0,2026-04-25,Middle East,Yemen,Lahij,Violence against civilians,Attack,1,1,,Political violence,3688.0,13.3204,44.7623
Yemen#2026-04-18#3689.0,2026-04-18,Middle East,Yemen,Marib,Battles,Armed clash,8,3,5169.0,Political violence,3689.0,15.3329,45.4523
Yemen#2026-04-25#3689.0,2026-04-25,Middle East,Yemen,Marib,Explosions/Remote violence,Air/drone strike,4,5,45593.0,Political violence,3689.0,15.3329,45.4523
Yemen#2026-04-18#3689.0,2026-04-18,Middle East,Yemen,Marib,Protests,Peaceful protest,1,0,,Demonstrations,3689.0,15.3329,45.4523
Yemen#2026-04-25#3689.0,2026-04-25,Middle East,Yemen,Marib,Protests,Peaceful protest,1,0,15958.0,Demonstrations,3689.0,15.3329,45.4523
Yemen#2026-04-18#3689.0,2026-04-18,Middle East,Yemen,Marib,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3689.0,15.3329,45.4523
Yemen#2026-04-18#3689.0,2026-04-18,Middle East,Yemen,Marib,Violence against civilians,Attack,1,0,,Political violence,3689.0,15.3329,45.4523
Yemen#2026-04-18#3690.0,2026-04-18,Middle East,Yemen,Raymah,Protests,Peaceful protest,2,0,3103.0,Demonstrations,3690.0,14.657,43.6874
Yemen#2026-04-25#3690.0,2026-04-25,Middle East,Yemen,Raymah,Protests,Peaceful protest,2,0,3103.0,Demonstrations,3690.0,14.657,43.6874
Yemen#2026-05-02#3690.0,2026-05-02,Middle East,Yemen,Raymah,Protests,Peaceful protest,2,0,3103.0,Demonstrations,3690.0,14.657,43.6874
Yemen#2026-04-25#3690.0,2026-04-25,Middle East,Yemen,Raymah,Violence against civilians,Abduction/forced disappearance,1,0,18863.0,Political violence,3690.0,14.657,43.6874
Yemen#2026-04-18#3691.0,2026-04-18,Middle East,Yemen,Sadah,Protests,Peaceful protest,4,0,54787.0,Demonstrations,3691.0,17.0883,44.0424
Yemen#2026-05-02#3691.0,2026-05-02,Middle East,Yemen,Sadah,Protests,Peaceful protest,2,0,,Demonstrations,3691.0,17.0883,44.0424
Yemen#2026-04-25#3691.0,2026-04-25,Middle East,Yemen,Sadah,Violence against civilians,Attack,1,2,,Political violence,3691.0,17.0883,44.0424
Yemen#2026-05-02#3692.0,2026-05-02,Middle East,Yemen,Sanaa,Battles,Armed clash,2,0,,Political violence,3692.0,15.3931,44.4753
